smiles,fitness,generation
c1cc2c(-c3sc(-c4ccc(-c5scc6[se]ccc56)cc4)c4ccsc34)scc2[nH]1                       ,8.7783,0
c1cc2c(-c3sc(-c4ccc(-c5scc6sccc56)[nH]4)c4[se]ccc34)scc2o1                        ,8.3713,0
c1cc2c(-c3sc(-c4sc(-c5cncc6nsnc56)c5occc45)c4occc34)scc2s1                        ,8.978899999999994,0
c1cc2c(-c3sc(-c4cncs4)c4occc34)sc(-c3scc4[se]ccc34)c2[nH]1                        ,7.766300000000003,0
c1cc2c(-c3sc(-c4ccc(-c5cncs5)cc4)c4cc[nH]c34)scc2o1                               ,7.494600000000003,0
c1cc2c(-c3sc(-c4sc(-c5scc6occc56)c5[nH]ccc45)c4[nH]ccc34)[nH]c2c1                 ,7.681900000000001,0
c1cc2c(-c3sc(-c4sc(-c5scc6occc56)c5[nH]ccc45)c4ccsc34)scc2[nH]1                   ,9.857099999999992,0
c1cc2c(-c3sc(-c4cncc5nsnc45)c4ccoc34)sc(-c3cncs3)c2[nH]1                          ,6.894300000000003,0
c1cc2c(-c3sc(-c4sc(-c5scc6sccc56)c5occc45)c4nccnc34)scc2o1                        ,9.583899999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4ccsc34)sc(-c3cncs3)c2o1                              ,9.504199999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4[se]ccc34)sc(-c3scc4[se]ccc34)c2[nH]1                ,9.049999999999997,0
c1cc2c(-c3sc(-c4ncc(-c5cncs5)c5nsnc45)c4ccsc34)scc2o1                             ,7.627700000000003,0
c1cc2c(-c3sc(-c4ccc(-c5scc6ccsc56)[nH]4)c4cc[nH]c34)scc2[nH]1                     ,8.377500000000001,0
c1cc2c(-c3sc(-c4nccs4)c4cc[se]c34)sc(-c3cncc4nsnc34)c2o1                          ,6.6232000000000015,0
c1cc2c(-c3sc(-c4sc(-c5scc6ccoc56)c5cc[nH]c45)c4occc34)scc2n1                      ,-100.0,0
c1cc2c(-c3sc(-c4ccc(-c5scc6occc56)[se]4)c4sccc34)scc2o1                           ,8.636199999999997,0
c1cc2c(-c3sc(-c4scc5ccoc45)c4sccc34)sc(-c3ncncn3)c2[nH]1                          ,7.4993000000000025,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4ccccc34)sc(-c3scc4[se]ccc34)c2[nH]1                  ,9.992999999999993,0
c1cc2c(-c3sc(-c4scc5cc[se]c45)c4[se]ccc34)sc(-c3ncncn3)c2n1                       ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4ccsc34)sc(-c3scc4[nH]ccc34)c2n1                      ,-100.0,0
c1cc2c(-c3sc(-c4scc5cc[nH]c45)c4sccc34)[sn]c2c1                                   ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4[nH]ccc34)sc(-c3scc4sccc34)c2[nH]1                   ,10.325599999999993,0
c1cc2c(-c3sc(-c4scc5cc[se]c45)c4[nH]ccc34)ccc(-c3cncc4nsnc34)c2c1                 ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4ccoc34)sc(-c3scc4ccoc34)c2[nH]1                      ,10.121999999999995,0
c1cc2c(-c3sc(-c4scc5ccoc45)c4cc[se]c34)sc(-c3cncs3)c2s1                           ,8.499699999999999,0
c1cc2c(-c3sc(-c4scc5cc[se]c45)c4cc[nH]c34)sc(-c3scc4[nH]ccc34)c2[nH]1             ,8.587700000000002,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4[nH]ccc34)sc(-c3cncs3)c2[SiH2]1                      ,6.803000000000004,0
c1cc2c(-c3sc(-c4scc5ccoc45)c4ccsc34)scc2[nH]1                                     ,7.647300000000002,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4nccnc34)sc(-c3scc4ccoc34)c2[nH]1                     ,9.318999999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4ccoc34)scc2[nH]1                                     ,7.647300000000001,0
c1cc2c(-c3sc(-c4scc5cc[nH]c45)c4occc34)sc(-c3scc4sccc34)c2o1                      ,10.121999999999996,0
c1cc2c(-c3sc(-c4scc5cc[nH]c45)c4nccnc34)sc(-c3cncs3)c2[nH]1                       ,7.2344000000000035,0
c1cc2c(-c3sc(-c4scc5ccoc45)c4cc[se]c34)sc(-c3cncc4nsnc34)c2[nH]1                  ,7.709500000000002,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4occc34)sc(-c3nccs3)c2o1                              ,9.035699999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4[nH]ccc34)sc(-c3ncncn3)c2[nH]1                       ,7.234400000000002,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4cc[nH]c34)sc(-c3scc4occc34)c2[nH]1                   ,9.857099999999994,0
c1cc2c(-c3sc(-c4scc5ccoc45)c4ccsc34)sc(-c3scc4sccc34)c2o1                         ,10.855399999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4nccnc34)sc(-c3scc4occc34)c2[nH]1                     ,9.318999999999996,0
c1cc2c(-c3sc(-c4scc5cc[se]c45)c4ccoc34)sc(-c3scc4sccc34)c2C1                      ,9.673999999999992,0
c1cc2c(-c3sc(-c4scc5cc[se]c45)c4[se]ccc34)sc(-c3scc4cc[nH]c34)c2o1                ,8.5815,0
c1cc2c(-c3sc(-c4scc5c4[SiH2]C=C5)c4ccoc34)scc2[nH]1                               ,5.211000000000004,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4[se]ccc34)sc(-c3ncncn3)c2[se]1                       ,6.692200000000002,0
c1cc2c(-c3sc(-c4scc5ccoc45)c4ccsc34)sc(-c3cncs3)c2[nH]1                           ,8.7708,0
c1cc2c(-c3sc(-c4scc5ccoc45)c4ccsc34)sc(-c3scc4[se]ccc34)c2[nH]1                   ,9.585999999999995,0
c1cc2c(-c3sc(-c4scc5cc[se]c45)c4nccnc34)scc2[nH]1                                 ,5.839800000000002,0
c1cc2c(-c3sc(-c4scc5cc[se]c45)c4ccoc34)sc(-c3scc4cc[nH]c34)c2[nH]1                ,8.852599999999999,0
c1cc2c(-c3sc(-c4scc5cc[se]c45)c4sccc34)sc(-c3scc4sccc34)c2[nH]1                   ,10.054499999999994,0
c1cc2c(-c3sc(-c4scc5ccoc45)c4[nH]ccc34)sc(-c3cncs3)c21n                           ,-100.0,0
c1cc2c(-c3sc(-c4scc5cc[se]c45)c4cc[nH]c34)sc(-c3scc4cc[nH]c34)c2[nH]1             ,8.587700000000002,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4nccnc34)sc(-c3scc4[nH]ccc34)c2[nH]1                  ,9.054099999999996,0
c1cc2c(-c3sc(-c4scc5cc[se]c45)c4[nH]ccc34)sc(-c3ncncn3)c2s1                       ,6.963300000000003,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4ccoc34)sc(-c3scc4nccnc34)c2[nH]1                     ,9.318999999999996,0
c1cc2c(-c3sc(-c4scc5cc[se]c45)c4[se]ccc34)sc(-c3scc4occc34)c2o1                   ,8.846399999999997,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4ccoc34)sc(-c3scc4occc34)c2[nH]1                      ,10.121999999999993,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4cc[nH]c34)sc(-c3scc4[nH]ccc34)c2[nH]1                ,9.592199999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4occc34)sc(-c3nccc4nsnc34)c2o1                        ,8.978899999999994,0
c1cc2c(-c3sc(-c4scc5ccsc46)c4[nH]ccc34)sc(-c3scc4occc34)c2[nH]1                   ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccoc45)c4ccoc34)sc(-c3cncc4nsnc34)c2o1                        ,8.510399999999997,0
c1cc2c(-c3sc(-c4scc5cc[nH]c45)c4nccnc34)sc(-c3scc4ccoc34)c2[nH]1                  ,8.5856,0
c1cc2c(-c3sc(-c4scc5cc[nH]c45)c4ccoc34)sc(-c3scc4ccoc34)c2[nH]1                   ,9.388599999999995,0
c1cc2c(-c3sc(-c4scc5ccoc45)c4[se]ccc34)sc(-c3scc4ccsc34)c2o1                      ,9.850899999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4[se]ccc34)sc(-c3scc4ccsc34)c2[nH]1                   ,10.054499999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[se]ccc34)c2[nH]1                   ,10.054499999999994,0
c1cc2c(-c3sc(-c4scc5cc[se]c45)c4sccc34)sc(-c3ncncn3)c2o1                          ,7.228200000000003,0
c1cc2c(-c3sc(-c4scc5ccoc45)c4ccoc34)sc(-c3nccs3)c2[nH]1                           ,8.302300000000002,0
c1cc2c(-c3sc(-c4scc5cc[se]c45)c4[nH]ccc34)sc(-c3ncncn3)c2[nH]1                    ,6.229900000000002,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4cc[nH]c34)c2o1                      ,10.590499999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4occc34)c2o1                         ,10.855399999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4sccc34)c2o1                         ,11.323899999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncc4nsnc34)c2o1                        ,9.447399999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4sccc34)c2[nH]1                      ,11.058999999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3ncncn4)c2[se]1                          ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3nccc4nsnc34)c2[nH]1                     ,9.182499999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[nH]ccc34)c2[nH]1                   ,10.325599999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2o1                              ,9.504199999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2o1                              ,9.504199999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[se]ccc34)c2s1                      ,10.787899999999993,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3ncncn3)c2[nH]1                          ,7.967800000000002,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3nccs3)c2[nH]1                           ,9.239299999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[nH]ccc34)c2[nH]1                   ,10.325599999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3ncncn3)c2[nH]1                          ,7.967800000000002,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncc4nsnc34)c2[nH]1                     ,9.182499999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2c1                              ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[se]ccc34)c2[nH]1                   ,10.054499999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncc4nsnc34)c2[nH]1                     ,9.182499999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4sccc34)c2[nH]1                      ,11.058999999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2o1                              ,9.504199999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[se]ccc34)c2o1                      ,10.319399999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2[nH]1                           ,9.239299999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4ccsc34)c2o1                         ,11.323899999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2[se]1                           ,8.968199999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4nccnc34)c2n1                        ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4cc[nH]c34)c2[nH]1                   ,10.325599999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4nccnc34)c2o1                        ,10.052399999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4ccoc34)c2[nH]1                      ,10.590499999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2[nH]1                           ,9.239299999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4cc[se]c34)c2[nH]1                   ,10.054499999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[se]ccc34)c2[nH]1                   ,10.054499999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4sccc34)c2[nH]1                      ,11.058999999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2o1                              ,9.504199999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4ccoc34)c2[nH]1                      ,10.590499999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[se]ccc34)c2[nH]1                   ,10.054499999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2[nH]1                           ,9.239299999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4nccnc34)c2C1                        ,9.875499999999992,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4cc[nH]c34)c2[nH]1                   ,10.325599999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4ccsc34)c2[nH]1                      ,11.058999999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2s1                              ,9.972699999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[se]ccc34)c2[nH]1                   ,10.054499999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3ncncn3)c2n1                             ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3ncncn3)c2[nH]1                          ,7.967800000000002,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4ccoc34)c2[nH]1                      ,10.590499999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4sccc34)c2o1                         ,11.323899999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4cc[se]c34)c2[nH]1                   ,10.054499999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4ccoc34)c2[nH]1                      ,10.590499999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4sccc34)c2[nH]1                      ,11.058999999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cccc4c[nH]cc34)c2[nH]1                  ,10.264099999999992,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4occc34)c2[nH]1                      ,10.590499999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3nccs3)c2[nH]1                           ,9.239299999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4occc34)c2[nH]1                      ,10.590499999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2o1                              ,9.504199999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4ccoc34)c2[nH]1                      ,10.590499999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2c1                              ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2o1                              ,9.504199999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4ccoc34)c2[se]1                      ,10.319399999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[se]ccc34)c2[nH]1                   ,10.054499999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4sccc34)c2o1                         ,11.323899999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4sccc34)c2[nH]1                      ,11.058999999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2o1                              ,9.504199999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2[nH]1                           ,9.239299999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4ccsc34)c2n1                         ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncc4nsnc34)c2[se]1                     ,8.911399999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2[nH]1                           ,9.239299999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncc4nsnc34)c2o1                        ,9.447399999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4occc34)c2[nH]1                      ,10.590499999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)scc2o1                                        ,8.3807,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3ncncn3)c2o1                             ,8.232700000000001,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2s1                              ,9.972699999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4occc34)c2o1                         ,10.855399999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4sccc34)c2o1                         ,11.323899999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[nH]ccc34)c2o1                      ,10.590499999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3nccc4nsnc34)c2[nH]1                     ,9.182499999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4sccc34)c2n1                         ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3nccs3)c2c1                              ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2[nH]1                           ,9.239299999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2n1                              ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4c3[SiH2]C=C4)c2[nH]1                ,8.622699999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2[nH]1                           ,9.239299999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[nH]ccc34)c2[nH]1                   ,10.325599999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncc4nsnc34)c2o1                        ,9.447399999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cccc4ccccc34)c2s1                       ,11.669399999999989,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4c3[SiH2]C=C4)c2[nH]1                ,8.622699999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4ccoc34)c2[nH]1                      ,10.590499999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[se]ccc34)c2[nH]1                   ,10.054499999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[nH]ccc34)c2o1                      ,10.590499999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3nccs3)c2n1                              ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3ncncn3)c2n1                             ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4nccnc34)c2s1                        ,10.520899999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4c3[SiH2]C=C4)c2[nH]1                ,8.622699999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2[nH]1                           ,9.239299999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[se]ccc34)c2[nH]1                   ,10.054499999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4ccoc34)c2[nH]1                      ,10.590499999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2[nH]1                           ,9.239299999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4cc[se]c34)c2o1                      ,10.319399999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[se]ccc34)c2[nH]1                   ,10.054499999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4sccc34)c2o1                         ,11.323899999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2[se]1                           ,8.968199999999996,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4[se]ccc34)sc(-c3scc4cc[ce]c34)c2s1                   ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3scc4[se]ccc34)c2[nH]1                   ,10.054499999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4ccoc34)sc(-c3scc4[se]ccc34)c2[nH]1                   ,9.585999999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4cc[nH]c34)scc2o1                                     ,7.647300000000001,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4[se]ccc34)sc(-c3scc4sccc34)c2[nH]1                   ,10.054499999999994,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4cc[se]c34)scc2[nH]1                                  ,7.111300000000002,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4[se]ccc34)ccc(-c3ccc[se]3)c2c1= H]1                  ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4cc[se]c34)c3nsnc2c1                                  ,-100.0,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4[se]ccc34)sc(-c3scc4c3[SiH2]C=C4)c2[nH]1             ,7.618200000000004,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cncs3)c2[nH]1                           ,9.239299999999995,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4occc34)scc2o1                                        ,7.912200000000001,0
c1cc2c(-c3sc(-c4scc5ccsc45)c4ccoc34)sc(-c3cncs3)c2s1                              ,9.504199999999994,0
