smiles,fitness,generation,selfies
C1=Cc2c(-c3sc(-c4scc5cc[se]c45)c4sccc34)sc(-c3scc4[nH]ccc34)c2C1,9.409099999999997,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][Se][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][NH1][C][=C][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1][=N][C][Ring2][Ring1][S][nop][nop][nop][nop][nop][nop]
c1cc2c(-c3sc(-c4scc5cc[se]c45)c4ccoc34)sc(-c3scc4sccc34)c2[nH]1,9.585999999999995,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][Se][C][=Ring1][Branch2][Ring1][Branch1][=C][C][=C][O][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][S][C][=C][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1][=N][NH1][Ring2][Ring1][S][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccoc45)c4occc34)sc(-c3scc4occc34)c2C1,9.741499999999991,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][O][C][=Ring1][Branch2][Ring1][Branch1][=C][O][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][O][C][=C][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1][=N][C][Ring2][Ring1][S][nop][nop][nop][nop][nop][nop]
c1coc(-c2sc(-c3sc(-c4scc5ccoc45)c4occc34)c3ccoc23)c1,8.703699999999996,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][O][C][=Ring1][Branch2][Ring1][Branch1][=C][O][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][Branch2][C][=C][C][=C][O][Ring1][Branch1][=C][Ring2][Ring1][#Branch2][O][Ring2][Ring1][=N][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5cc[nH]c45)c4cc[nH]c34)sc(-c3cccc4nonc34)c2C1,7.9402000000000035,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][NH1][C][=Ring1][Branch2][Ring1][Branch1][=C][C][=C][NH1][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=C][C][=C][C][=C][C][=N][O][N][=C][Ring1][=Branch2][Ring1][Branch1][=C][Ring2][Ring1][=C][C][Ring2][Ring1][P][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5cc[nH]c45)c4sccc34)sc(-c3cncs3)c2[SiH2]1,6.803000000000005,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][NH1][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][Branch2][C][=C][N][=C][S][Ring1][Branch1][=C][Ring2][Ring1][#Branch2][SiH2][Ring2][Ring1][=N][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5cc[nH]c45)c4[se]ccc34)sc(-c3nccs3)c2[SiH2]1,5.798500000000005,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][NH1][C][=Ring1][Branch2][Ring1][Branch1][=C][Se][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][Branch2][C][=N][C][=C][S][Ring1][Branch1][=C][Ring2][Ring1][#Branch2][SiH2][Ring2][Ring1][=N][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccoc45)c4[nH]ccc34)sc(-c3scc4cc[se]c34)c2[SiH2]1,7.149700000000004,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][O][C][=Ring1][Branch2][Ring1][Branch1][=C][NH1][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][C][=C][Se][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1][=N][SiH2][Ring2][Ring1][S][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccsc45)c4occc34)sc(-c3scc4cc[nH]c34)c2C1,9.945099999999991,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][O][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][C][=C][NH1][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1][=N][C][Ring2][Ring1][S][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5cc[nH]c45)c4ccsc34)sc(-c3scc4[se]ccc34)c2N=1,9.167799999999996,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][NH1][C][=Ring1][Branch2][Ring1][Branch1][=C][C][=C][S][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][Se][C][=C][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1][=N][N][=Ring2][Ring1][P][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccsc45)c4ccoc34)sc(-c3cccnc3)c2[SiH2]1,7.006400000000005,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][C][=C][O][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][Ring2][Ring1][O][SiH2][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccoc45)c4ccoc34)sc(-c3scc4cc[nH]c34)c2C1,9.476599999999994,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][O][C][=Ring1][Branch2][Ring1][Branch1][=C][C][=C][O][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][C][=C][NH1][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1][=N][C][Ring2][Ring1][S][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3ncncn3)c2C1,8.055800000000003,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=Branch2][C][=N][C][=N][C][=N][Ring1][=Branch1][=C][Ring2][Ring1][O][C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccoc45)c4[nH]ccc34)sc(-c3ncncn3)c2C1,6.853900000000003,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][O][C][=Ring1][Branch2][Ring1][Branch1][=C][NH1][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=Branch2][C][=N][C][=N][C][=N][Ring1][=Branch1][=C][Ring2][Ring1][O][C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccsc45)c4occc34)sc(-c3cccnc3)c2C1,8.797299999999998,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][O][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][Ring2][Ring1][O][C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccoc45)c4[nH]ccc34)sc(-c3ccccn3)c2[SiH2]1,6.273000000000004,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][O][C][=Ring1][Branch2][Ring1][Branch1][=C][NH1][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][=C][Ring2][Ring1][O][SiH2][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccsc45)c4sccc34)sc(-c3cccnc3)c2[SiH2]1,7.474900000000005,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][Ring2][Ring1][O][SiH2][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5cc[se]c45)c4ccoc34)sc(-c3ncncn3)c2C1,6.582800000000004,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][Se][C][=Ring1][Branch2][Ring1][Branch1][=C][C][=C][O][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=Branch2][C][=N][C][=N][C][=N][Ring1][=Branch1][=C][Ring2][Ring1][O][C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccsc45)c4[nH]ccc34)sc(-c3scc4cc[nH]c34)c2[SiH2]1,7.889300000000002,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][NH1][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][C][=C][NH1][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1][=N][SiH2][Ring2][Ring1][S][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccoc45)c4ccoc34)sc(-c3ccccn3)c2[SiH2]1,6.537900000000004,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][O][C][=Ring1][Branch2][Ring1][Branch1][=C][C][=C][O][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][=C][Ring2][Ring1][O][SiH2][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C=C1C2=CC(c3sc(-c4scc5cc[nH]c45)c4sccc34)=C1c1nsnc12,6.9017000000000035,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][NH1][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][C][=C][Ring2][Ring1][Branch1][C][=N][S][N][=C][Ring2][Ring1][=Branch2][Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccsc45)c4cc[nH]c34)sc(-c3ccccc3)c2[SiH2]1,7.346500000000005,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][C][=C][NH1][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][O][SiH2][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C=Cc1c(-c2sc(-c3scc4ccsc34)c3sccc23)sc(-c2scc3[se]ccc23)c1[NH],10.130599999999994,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][Se][C][=C][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1][=N][NH1][Ring1][P][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccsc45)c4[nH]ccc34)sc(-c3ncncn3)c2[SiH2]1,5.531500000000004,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][NH1][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=Branch2][C][=N][C][=N][C][=N][Ring1][=Branch1][=C][Ring2][Ring1][O][SiH2][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccsc45)c4cc[se]c34)sc(-c3cccnc3)c2C1,8.261300000000002,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][C][=C][Se][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][Ring2][Ring1][O][C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccsc45)c4[se]ccc34)sc(-c3scc4occc34)c2N=1,9.432699999999993,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][Se][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][O][C][=C][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1][=N][N][=Ring2][Ring1][P][nop][nop][nop][nop][nop][nop]
c1cc2c(-c3sc(-c4scc5ccsc45)c4occc34)sc(-c3scc4ccsc34)c2o1,10.855399999999994,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][O][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1][=N][O][Ring2][Ring1][S][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5cc[se]c45)c4[se]ccc34)sc(-c3ccccc3)c2C1,7.861800000000006,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][Se][C][=Ring1][Branch2][Ring1][Branch1][=C][Se][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][O][C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccsc45)c4ccoc34)sc(-c3scc4nccnc34)c2C1,9.406999999999993,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][C][=C][O][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=C][C][S][C][=C][N][=C][C][=N][C][=Ring1][=Branch2][Ring1][=Branch1][=C][Ring2][Ring1][=C][C][Ring2][Ring1][P][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccoc45)c4[se]ccc34)sc(-c3scc4ccsc34)c2[SiH2]1,7.883100000000002,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][O][C][=Ring1][Branch2][Ring1][Branch1][=C][Se][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1][=N][SiH2][Ring2][Ring1][S][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5cc[nH]c45)c4ccoc34)sc(-c3ccc[se]3)c2[SiH2]1,5.935000000000005,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][NH1][C][=Ring1][Branch2][Ring1][Branch1][=C][C][=C][O][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][Branch2][C][=C][C][=C][Se][Ring1][Branch1][=C][Ring2][Ring1][#Branch2][SiH2][Ring2][Ring1][=N][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1cc2csc(-c3sc(-c4sc(-c5scc6cc[se]c56)c5[nH]ccc45)c4ccsc34)c2[nH]1,9.321099999999994,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][NH1][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][C][=C][Se][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1][=N][NH1][Ring2][Ring1][S][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5cc[se]c45)c4sccc34)sc(-c3ccccn3)c2C1,8.261300000000004,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][Se][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][=C][Ring2][Ring1][O][C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccsc45)c4occc34)sc(-c3cncs3)c2[SiH2]1,7.067900000000004,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][O][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][Branch2][C][=C][N][=C][S][Ring1][Branch1][=C][Ring2][Ring1][#Branch2][SiH2][Ring2][Ring1][=N][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5cc[nH]c45)c4ccoc34)sc(-c3scc4[se]ccc34)c2C1,8.940599999999998,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][NH1][C][=Ring1][Branch2][Ring1][Branch1][=C][C][=C][O][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][Se][C][=C][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1][=N][C][Ring2][Ring1][S][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccoc45)c4[se]ccc34)sc(-c3scc4nccnc34)c2C1,8.4025,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][O][C][=Ring1][Branch2][Ring1][Branch1][=C][Se][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=C][C][S][C][=C][N][=C][C][=N][C][=Ring1][=Branch2][Ring1][=Branch1][=C][Ring2][Ring1][=C][C][Ring2][Ring1][P][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5cc[se]c45)c4sccc34)sc(-c3scc4ccsc34)c2[SiH2]1,8.3516,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][Se][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1][=N][SiH2][Ring2][Ring1][S][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5cc[nH]c45)c4ccoc34)sc(-c3scc4occc34)c2C1,9.476599999999994,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][NH1][C][=Ring1][Branch2][Ring1][Branch1][=C][C][=C][O][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][O][C][=C][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1][=N][C][Ring2][Ring1][S][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5cc[nH]c45)c4[nH]ccc34)sc(-c3ncncn3)c2C1,6.589000000000004,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][NH1][C][=Ring1][Branch2][Ring1][Branch1][=C][NH1][C][=C][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=Branch2][C][=N][C][=N][C][=N][Ring1][=Branch1][=C][Ring2][Ring1][O][C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2c(-c3sc(-c4scc5ccsc45)c4ccsc34)sc(-c3scc4c3C=C[SiH2]4)c2C1,8.710699999999996,0,[C][=C][C][=C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][C][=C][S][C][=Ring1][S][Ring1][Branch1][S][C][Branch1][=N][C][S][C][=C][C][=Ring1][Branch1][C][=C][SiH2][Ring1][Branch1][=C][Ring2][Ring1][=N][C][Ring2][Ring1][S][nop][nop][nop][nop][nop][nop]
